lang,n_samples,accuracy,estimate_method,iter,diff
spanish,50,0.48706265534644827,mpirt,6,0.05880542653376403
italian,15,0.4883796130238487,mpirt,4,0.022117293084500722
german,10,0.6755275972215302,mpirt,1,0.2919036396779366
spanish,50,0.5443368075547192,mpirt,5,0.0015312743254930483
italian,20,0.36842108204575774,mpirt,6,0.09784123789359023
german,10,0.31896618404506477,mpirt,2,0.06465777349852886
italian,15,0.6065068053861347,mpirt,3,0.1402444854467867
spanish,50,0.5102929073870058,mpirt,4,0.03557517449320646
italian,20,0.5306601863165025,mpirt,7,0.0643978663771545
german,10,0.17492687903924148,mpirt,3,0.20869707850435215
spanish,50,0.6252604434989729,mpirt,3,0.07939236161876062
italian,20,0.308927921345362,mpirt,8,0.15733439859398596
italian,15,0.35355825245297756,mpirt,2,0.11270406748637041
spanish,50,0.46424619134918965,mpirt,2,0.08162189053102265
german,10,0.3417297012986323,mpirt,4,0.04189425624496135
italian,15,0.28409089633197676,mpirt,1,0.1821714236073712
spanish,50,0.4097969392808541,mpirt,1,0.1360711425993582
italian,20,0.40318900373579214,mpirt,9,0.06307331620355583
german,10,0.5600725940781505,mpirt,0,0.17644863653455684
german,10,0.3309729200375004,mpirt,5,0.052651037506093235
spanish,50,0.5685147633118438,mpirt,7,0.02264668143163151
italian,20,0.5035056002453555,mpirt,4,0.03724328030600754
italian,15,0.27418223325499996,mpirt,9,0.192080086684348
spanish,100,0.4597419661511581,mpirt,5,0.08612611572905421
spanish,100,0.5634722533684307,mpirt,3,0.017604171488218356
italian,20,0.34109803351733486,mpirt,0,0.1251642864220131
italian,15,0.13637278078302403,mpirt,8,0.3298895391563239
spanish,100,0.5301935840927835,mpirt,2,0.0156744977874288
italian,20,0.4336567200543703,mpirt,1,0.03260559988497769
spanish,100,0.4650052598745958,mpirt,6,0.08086282200561651
spanish,100,0.47315569020859116,mpirt,1,0.07271239167162113
italian,15,0.602285308326356,mpirt,7,0.136022988387008
italian,20,0.22056410572841684,mpirt,2,0.24569821421093113
spanish,100,0.4808885593800771,mpirt,7,0.06497952250013522
spanish,100,0.4659485536409169,mpirt,0,0.07991952823929538
spanish,100,0.5574009748737943,mpirt,8,0.011532892993581956
spanish,50,0.4039777920253439,mpirt,9,0.1418902898548684
italian,20,0.4556432235717912,mpirt,3,0.010619096367556757
italian,15,0.6675453396776683,mpirt,6,0.2012830197383203
spanish,100,0.6072610295625118,mpirt,9,0.061392947682299526
spanish,50,0.549549341577429,mpirt,8,0.0036812596972166656
italian,15,0.34931089045026037,mpirt,5,0.1169514294890876
spanish,50,0.545915386047321,mpirt,0,4.7304167108741524e-05
italian,30,0.4710879223661411,mpirt,0,0.004825602426793141
german,10,0.4438507612014253,mpirt,6,0.06022680365783167
italian,30,0.3720267716822374,mpirt,6,0.09423554825711056
german,15,0.3290247070819091,mpirt,3,0.05459925046168451
spanish,30,0.4388172365294496,mpirt,1,0.1070508453507627
italian,100,0.4126755354271776,mpirt,5,0.05358678451217036
italian,30,0.4080177947740127,mpirt,7,0.05824452516533529
german,15,0.3030626296204629,mpirt,4,0.08056132792313075
spanish,30,0.49092465468470114,mpirt,0,0.05494342719551115
italian,10,0.4321702765573033,mpirt,4,0.03409204338204469
german,15,0.3145750242315761,mpirt,5,0.06904893331201756
spanish,20,0.44301341206766104,mpirt,9,0.10285466981255126
italian,30,0.33203818395849133,mpirt,8,0.13422413598085664
italian,10,0.21642120203256257,mpirt,3,0.2498411179067854
spanish,20,0.6254042403896651,mpirt,8,0.07953615850945284
italian,30,0.5025123960879349,mpirt,9,0.036250076148586885
german,15,0.12447207231620123,mpirt,6,0.2591518852273924
spanish,20,0.6710475335352897,mpirt,7,0.12517945165507738
italian,10,0.5816003746266627,mpirt,2,0.11533805468731473
italian,50,0.3932685603262184,mpirt,0,0.0729937596131296
german,15,0.14023067950394708,mpirt,7,0.24339327803964655
spanish,30,0.5345483848666913,mpirt,2,0.01131969701352098
german,15,0.5514514275579669,mpirt,2,0.16782747001437331
italian,10,0.4689170105380497,mpirt,6,0.0026546905987017144
italian,30,0.6178189970133,mpirt,5,0.15155667707395204
italian,15,0.3304229118951869,mpirt,0,0.13583940804416106
spanish,30,0.4082437117800198,mpirt,9,0.13762437010019252
italian,30,0.36866952469960523,mpirt,1,0.09759279523974274
german,10,0.10238287783219896,mpirt,7,0.28124107971139467
spanish,30,0.5960467705971656,mpirt,8,0.0501786887169533
italian,10,0.5557676506239034,mpirt,9,0.08950533068455546
german,10,0.21940729038975218,mpirt,8,0.16421666715384145
spanish,30,0.6317520035364532,mpirt,7,0.08588392165624092
italian,30,0.47686173542775084,mpirt,2,0.010599415488402875
german,15,0.306461454940262,mpirt,8,0.07716250260333163
italian,10,0.42542428854323294,mpirt,8,0.040838031396115027
spanish,30,0.561465505917583,mpirt,6,0.015597424037370744
italian,30,0.4044445758810067,mpirt,3,0.061817744058341284
spanish,30,0.3251796776203513,mpirt,5,0.22068840425986097
german,15,0.1846156635519432,mpirt,0,0.19900829399165043
italian,30,0.4754077131611549,mpirt,4,0.009145393221806908
italian,10,0.5597455015336541,mpirt,7,0.09348318159430613
spanish,30,0.4011595765532938,mpirt,4,0.14470850532691848
german,15,0.2715841604834159,mpirt,1,0.11203979706017775
spanish,30,0.5530523391117533,mpirt,3,0.007184257231541036
german,10,0.2785025491852066,mpirt,9,0.10512140835838701
german,50,0.2669129783542569,mpirt,9,0.1167109791893367
german,50,0.40429773055953067,mpirt,3,0.020673773015937036
spanish,10,0.4330069153467274,mpirt,6,0.11286116653348488
romanian,20,0.3919154131945492,mpirt,6,0.00829145565095557
dutch,50,0.5484871419983435,mpirt,5,0.17320283570569756
dutch,15,0.4808329544814581,mpirt,1,0.10554864818881216
romanian,20,0.16754448725366375,mpirt,7,0.21607947028992988
romanian,20,0.2828289481069857,mpirt,8,0.10079500943660791
dutch,50,0.5108900522737148,mpirt,4,0.13560574598106884
dutch,15,0.21629879373588431,mpirt,2,0.1589855125567616
romanian,20,0.5482331225510865,mpirt,9,0.16460916500749284
romanian,30,0.31576504734131716,mpirt,0,0.06785891020227647
romanian,20,0.17521435904807497,mpirt,5,0.20840959849551866
dutch,50,0.3321438050875545,mpirt,3,0.04314050120509144
romanian,30,0.38169763390060485,mpirt,1,0.001926323642988781
dutch,50,0.4656245135009188,mpirt,2,0.0903402072082729
romanian,30,0.1359877406572867,mpirt,2,0.24763621688630694
romanian,30,0.3594693772564614,mpirt,3,0.024154580287132243
dutch,50,0.3820974690731447,mpirt,1,0.0068131627804987605
dutch,15,0.35587618026994905,mpirt,4,0.01940812602269687
romanian,30,0.38779591903701466,mpirt,4,0.004171961493421028
romanian,30,0.2932813335450428,mpirt,5,0.09034262399855081
dutch,50,0.36930217134689997,mpirt,0,0.005982134945745954
dutch,15,0.43805497504979374,mpirt,3,0.06277066875714782
dutch,15,0.4630614368659552,mpirt,5,0.08777713057330927
dutch,50,0.3337902520546406,mpirt,6,0.04149405423800534
dutch,50,0.45203533045778305,mpirt,7,0.07675102416513713
romanian,15,0.411841757810431,mpirt,3,0.028217800266837345
romanian,15,0.5732574750348601,mpirt,4,0.1896335174912665
dutch,100,0.41836764403790905,mpirt,2,0.04308333774526313
dutch,10,0.19700185494746242,mpirt,6,0.1782824513451835
romanian,15,0.3452069002119764,mpirt,5,0.03841705733161721
romanian,15,0.4206024476899703,mpirt,6,0.036978490146376664
dutch,100,0.460762415875823,mpirt,1,0.08547810958317709
dutch,10,0.36363333535816805,mpirt,7,0.011650970934477867
romanian,15,0.31373957079982545,mpirt,7,0.06988438674376818
dutch,15,0.535623482829604,mpirt,0,0.16033917653695812
dutch,100,0.4308900216562837,mpirt,0,0.05560571536363779
romanian,15,0.1927386947381117,mpirt,9,0.19088526280548193
dutch,50,0.41815744788159165,mpirt,9,0.04287314158894573
dutch,10,0.31836370105507017,mpirt,8,0.05692060523757575
romanian,20,0.2898556814890849,mpirt,0,0.09376827605450871
romanian,20,0.37518590382738887,mpirt,1,0.008438053716204763
dutch,50,0.2974439985154802,mpirt,8,0.07784030777716572
dutch,10,0.3026175118293758,mpirt,9,0.07266679446327012
romanian,20,0.31208551307397897,mpirt,2,0.07153844446961466
romanian,20,0.27541760669428544,mpirt,3,0.10820635084930819
romanian,15,0.3107051993685562,mpirt,8,0.07291875817503746
romanian,30,0.38182882753336644,mpirt,6,0.001795130010227186
romanian,30,0.397067954731268,mpirt,7,0.013443997187674361
dutch,30,0.6025447897613002,mpirt,9,0.2272604834686543
romanian,100,0.31619035294171255,mpirt,0,0.06743360460188108
romanian,100,0.38024950309363575,mpirt,1,0.0033744544499578755
dutch,30,0.2652452685000538,mpirt,1,0.11003903779259211
dutch,20,0.4116163785821465,mpirt,2,0.03633207228950058
romanian,100,0.30690729659286897,mpirt,2,0.07671666095072466
dutch,30,0.5116136523925341,mpirt,0,0.13632934609988817
romanian,100,0.34766110369652653,mpirt,3,0.0359628538470671
romanian,100,0.42955957346142765,mpirt,4,0.045935615917834016
dutch,20,0.3080555073630362,mpirt,9,0.0672287989296097
dutch,20,0.48552075995616356,mpirt,1,0.11023645366351764
dutch,20,0.38241221475598164,mpirt,3,0.007127908463335719
romanian,100,0.3886229304621439,mpirt,6,0.004998972918550282
dutch,20,0.3685768519540751,mpirt,8,0.00670745433857084
dutch,20,0.37680853744558346,mpirt,4,0.0015242311529375385
romanian,100,0.29452423915869197,mpirt,7,0.08909971838490166
romanian,100,0.3858759130691765,mpirt,8,0.0022519555255828827
dutch,20,0.4930716321948107,mpirt,7,0.11778732590216479
dutch,20,0.4632847688713815,mpirt,5,0.08800046257873556
romanian,100,0.3275532666542815,mpirt,9,0.0560706908893121
dutch,20,0.4597458486674871,mpirt,6,0.08446154237484116
romanian,100,0.3369238649585689,mpirt,5,0.04670009258502472
dutch,30,0.5652142376322372,mpirt,2,0.1899299313395913
romanian,50,0.3580442553983187,mpirt,9,0.02557970214527494
romanian,50,0.3449550549594427,mpirt,8,0.038668902584150955
dutch,15,0.4631123862349733,mpirt,6,0.08782807994232739
romanian,30,0.4351757354102163,mpirt,8,0.05155177786662268
dutch,30,0.43093097446866097,mpirt,8,0.055646668176015046
romanian,30,0.3411521510588548,mpirt,9,0.042471806484738805
romanian,50,0.43582458905465987,mpirt,0,0.05220063151106624
dutch,30,0.34857488695318745,mpirt,7,0.026709419339458473
dutch,15,0.3932195300971078,mpirt,7,0.017935223804461886
romanian,50,0.4899758141847472,mpirt,1,0.1063518566411536
romanian,50,0.40450156133848364,mpirt,2,0.02087760379489001
dutch,30,0.5132841538536425,mpirt,6,0.13799984756099654
dutch,15,0.726711090304736,mpirt,8,0.3514267840120901
romanian,50,0.44551714492344063,mpirt,3,0.061893187379847
romanian,50,0.3693489926878074,mpirt,4,0.01427496485578622
dutch,30,0.34513485562483,mpirt,5,0.030149450667815936
dutch,15,0.5284517656532991,mpirt,9,0.15316745936065318
romanian,50,0.405252240425366,mpirt,5,0.021628282881772376
dutch,30,0.48578336034147435,mpirt,4,0.11049905404882843
romanian,50,0.34202488753877697,mpirt,6,0.04159907000481666
romanian,50,0.4014122243707165,mpirt,7,0.017788266827122867
dutch,30,0.4461258633144599,mpirt,3,0.070841557021814
dutch,20,0.566789189144753,mpirt,0,0.19150488285210704
dutch,10,0.4137741412719091,mpirt,5,0.03848983497926317
dutch,100,0.36938243430171724,mpirt,3,0.005901871990928675
romanian,20,0.3307132976593122,mpirt,4,0.05291065988428145
spanish,100,0.4565715913470189,mpirt,4,0.08929649053319338
dutch,100,0.29451390050121695,mpirt,6,0.08077040579142897
spanish,10,0.4139042549224386,mpirt,4,0.1319638269577737
italian,100,0.37318131589137715,mpirt,7,0.09308100404797082
romanian,10,0.14679067373829857,mpirt,7,0.23683328380529506
german,100,0.37438349038187396,mpirt,4,0.009240467161719668
romanian,10,0.17820814934128368,mpirt,6,0.20541580820230995
german,100,0.4020598885151651,mpirt,5,0.01843593097157148
dutch,100,0.37485820069563064,mpirt,7,0.0004261055970152805
spanish,10,0.4978442441829574,mpirt,3,0.04802383769725488
romanian,10,0.12107489242262044,mpirt,5,0.2625490651209732
italian,100,0.42036689534922067,mpirt,8,0.0458954245901273
romanian,10,0.2633093026314851,mpirt,4,0.12031465491210852
dutch,100,0.3273121648111738,mpirt,8,0.04797214148147211
dutch,10,0.38036389194966685,mpirt,3,0.005079585657020935
german,100,0.3526417684973973,mpirt,6,0.030982189046196318
spanish,10,0.05677730256602989,mpirt,2,0.48909077931418243
dutch,10,0.4297874237656188,mpirt,1,0.05450311747297287
german,100,0.4460121668627676,mpirt,7,0.06238820931917399
dutch,100,0.3611573893813876,mpirt,9,0.014126916911258336
romanian,10,0.21033032170801255,mpirt,2,0.17329363583558108
german,100,0.43981057077578856,mpirt,8,0.056186613232194926
romanian,10,0.12273347920626491,mpirt,1,0.2608904783373287
dutch,10,0.1261952981452695,mpirt,0,0.24908900814737642
spanish,10,0.2917306202927858,mpirt,1,0.2541374615874265
spanish,10,0.4113393781441582,mpirt,0,0.13452870373605408
italian,100,0.39250555651479435,mpirt,9,0.07375676342455362
german,100,0.3970370295965769,mpirt,9,0.013413072052983255
romanian,10,0.1960580947758973,mpirt,0,0.18756586276769632
romanian,10,0.44113218832672374,mpirt,3,0.05750823078313011
romanian,10,0.012661980832609263,mpirt,8,0.37096197671098435
dutch,10,0.18134160696934506,mpirt,2,0.19394269932330085
italian,100,0.5251936614702822,mpirt,6,0.05893134153093427
romanian,15,0.20721835373311054,mpirt,2,0.1764056038104831
dutch,100,0.49613484001167896,mpirt,4,0.12085053371903304
romanian,15,0.5072884714745673,mpirt,1,0.12366451393097372
german,100,0.42517986258829216,mpirt,0,0.04155590504469853
dutch,10,0.25109544664234057,mpirt,4,0.12418885965030535
german,100,0.42500637755301846,mpirt,3,0.041382420009424825
romanian,10,0.0433364062295708,mpirt,9,0.34028755131402283
spanish,10,0.30700387601772505,mpirt,5,0.23886420586248724
romanian,15,0.09388171640584196,mpirt,0,0.28974224113775165
dutch,100,0.43304587585683846,mpirt,5,0.05776156956419254
german,100,0.37001778953278086,mpirt,2,0.01360616801081277
german,100,0.32843957718436484,mpirt,1,0.05518438035922879
german,10,0.38286581,rc,3,0.0007581475435936569
german,100,0.44806664999999996,rc,7,0.06444269245640633
italian,15,0.27293404,rc,8,0.19332827993934798
german,50,0.33206970999999996,rc,5,0.05155424754359367
german,100,0.33131154999999995,rc,1,0.052312407543593675
romanian,100,0.3426838,rc,7,0.04094015754359365
german,50,0.39651245,rc,0,0.012888492456406386
romanian,50,0.379075,rc,5,0.004548957543593635
german,10,0.44200151000000004,rc,2,0.05837755245640641
romanian,50,0.37149350999999997,rc,4,0.012130447543593659
romanian,50,0.38134945000000003,rc,3,0.0022745075435935957
german,30,0.42153146,rc,9,0.037907502456406394
spanish,100,0.5132675499999999,rc,5,0.03260053188021239
german,100,0.4715693,rc,8,0.0879453424564064
romanian,50,0.29719481999999997,rc,2,0.08642913754359366
german,30,0.43593631999999993,rc,8,0.0523123624564063
romanian,50,0.24488245,rc,1,0.13874150754359363
romanian,100,0.36467014999999997,rc,8,0.01895380754359366
german,10,0.43896892,rc,4,0.055344962456406355
german,50,0.34192565,rc,8,0.041698307543593605
german,100,0.4215314,rc,0,0.03790744245640637
italian,15,0.43214556000000004,rc,1,0.03411675993934793
romanian,100,0.33282785,rc,9,0.05079610754359365
romanian,50,0.3866565,rc,0,0.003032542456406384
german,30,0.21076574,rc,7,0.17285821754359362
italian,15,0.42228961000000004,rc,2,0.04397270993934793
german,100,0.33131155,rc,6,0.05231240754359362
romanian,50,0.26307806,rc,6,0.12054589754359363
german,50,0.2789992,rc,7,0.10462475754359363
italian,15,0.6118271399999999,rc,6,0.14556482006065197
romanian,100,0.30780890000000005,rc,3,0.07581505754359358
spanish,100,0.5602728499999999,rc,7,0.014404768119787636
german,100,0.42835475,rc,3,0.044730792456406376
spanish,100,0.6368459999999999,rc,8,0.09097791811978762
romanian,100,0.34647455,rc,2,0.03714940754359364
german,50,0.38514020000000004,rc,6,0.0015162424564064136
german,50,0.48900675,rc,4,0.10538279245640636
romanian,100,0.45109924999999995,rc,1,0.06747529245640632
spanish,100,0.6171341000000001,rc,9,0.07126601811978783
german,100,0.37755869999999997,rc,2,0.006065257543593661
german,100,0.41849879999999995,rc,4,0.03487484245640632
romanian,100,0.34192565,rc,0,0.041698307543593605
italian,15,0.5307050799999999,rc,5,0.06444276006065197
romanian,100,0.38286575,rc,5,0.0007582075435936253
german,50,0.40561025,rc,3,0.021986292456406376
spanish,100,0.5777103,rc,4,0.03184221811978771
romanian,100,0.38210760000000005,rc,4,0.0015163575435935828
german,50,0.43593625,rc,1,0.052312292456406395
german,10,0.6307809,rc,1,0.24715694245640635
romanian,50,0.31159965999999995,rc,7,0.07202429754359368
romanian,100,0.36315385,rc,6,0.02047010754359363
german,100,0.41470805,rc,5,0.031084092456406365
italian,15,0.55724033,rc,3,0.09097801006065198
spanish,100,0.45564815,rc,6,0.09021993188021232
german,10,0.51023503,rc,0,0.1266110724564064
romanian,50,0.41698251999999997,rc,8,0.03335856245640634
italian,15,0.60727825,rc,7,0.14101593006065205
german,50,0.34571640000000003,rc,2,0.037907557543593595
romanian,50,0.33813490000000007,rc,9,0.04548905754359356
german,10,0.43214557,rc,5,0.04852161245640635
italian,15,0.54738438,rc,4,0.08112206006065203
romanian,30,0.31918118,rc,9,0.06444277754359362
german,20,0.2903715,rc,1,0.09325245754359363
german,100,0.36770274999999997,rc,9,0.015921207543593663
german,15,0.16300228,rc,6,0.22062167754359363
romanian,10,0.02198635,rc,8,0.36163760754359364
romanian,20,0.24639878999999998,rc,0,0.13722516754359365
german,20,0.54738439,rc,6,0.16376043245640642
romanian,20,0.3343442,rc,1,0.04927975754359365
italian,10,0.24336619,rc,3,0.22289612993934796
german,15,0.33813495,rc,5,0.04548900754359364
italian,10,0.5337376899999999,rc,2,0.06747537006065196
german,20,0.45489008,rc,7,0.07126612245640634
romanian,10,0.13419257,rc,7,0.24943138754359362
romanian,20,0.23881729000000002,rc,3,0.14480666754359361
german,15,0.3161486,rc,4,0.06747535754359363
romanian,10,0.17513267,rc,6,0.20849128754359364
german,50,0.33813492,rc,9,0.045489037543593625
italian,10,0.6072782400000001,rc,4,0.1410159200606521
romanian,20,0.3237301,rc,4,0.05989385754359361
romanian,20,0.30174375000000003,rc,2,0.0818802075435936
romanian,15,0.08946171,rc,9,0.29416224754359366
romanian,15,0.18953752000000001,rc,8,0.19408643754359362
german,20,0.33282789,rc,5,0.050796067543593615
german,20,0.27520851,rc,0,0.10841544754359361
romanian,15,0.39878695,rc,1,0.015162992456406343
romanian,15,0.33434419000000004,rc,3,0.04927976754359359
german,20,0.23578469000000002,rc,2,0.1478392675435936
italian,10,0.71266111,rc,0,0.24639879006065202
romanian,15,0.26990144,rc,4,0.11372251754359364
german,15,0.42683852,rc,9,0.04321456245640637
german,20,0.46853678,rc,3,0.08491282245640636
romanian,15,0.22137983,rc,5,0.16224412754359363
romanian,15,0.09552690999999999,rc,0,0.28809704754359367
romanian,15,0.33358604000000003,rc,6,0.0500379175435936
german,15,0.36087945,rc,8,0.02274450754359364
german,20,0.33813497000000003,rc,4,0.045488987543593595
italian,10,0.52539805,rc,1,0.05913573006065198
romanian,15,0.23578467999999997,rc,7,0.14783927754359366
romanian,10,0.02198635,rc,9,0.36163760754359364
german,15,0.24867323000000002,rc,7,0.1349507275435936
german,20,0.32297196,rc,8,0.06065199754359363
romanian,20,0.26231994000000003,rc,5,0.1213040175435936
german,15,0.40864291,rc,3,0.025018952456406396
italian,10,0.29188779,rc,5,0.174374529939348
romanian,30,0.22441244000000002,rc,3,0.1592115175435936
german,30,0.50947689,rc,3,0.12585293245640633
italian,10,0.42001516,rc,8,0.04624715993934797
german,10,0.3631539,rc,8,0.020470057543593656
romanian,30,0.35936316,rc,4,0.024260797543593615
german,30,0.3843821,rc,4,0.0007581424564063743
romanian,30,0.23578467,rc,5,0.14783928754359363
romanian,10,0.14329037,rc,1,0.24033358754359363
italian,10,0.51250946,rc,9,0.046247140060652
romanian,15,0.18650492,rc,2,0.19711903754359364
romanian,30,0.32752086,rc,6,0.056103097543593605
german,30,0.53904475,rc,5,0.15542079245640633
romanian,30,0.3980288,rc,7,0.014404842456406386
romanian,10,0.2964367,rc,0,0.08718725754359363
german,10,0.53525397,rc,6,0.15163001245640634
german,30,0.45337378,rc,6,0.06974982245640637
romanian,30,0.35178167,rc,8,0.03184228754359364
romanian,10,0.12812737000000002,rc,2,0.2554965875435936
italian,15,0.26686884,rc,0,0.19939347993934797
romanian,30,0.22441244000000005,rc,2,0.15921151754359358
italian,10,0.68536771,rc,7,0.219105390060652
romanian,20,0.37831692,rc,6,0.005307037543593629
german,20,0.40864292,rc,9,0.02501896245640639
german,15,0.6732373,rc,2,0.2896133424564064
romanian,10,0.19484458,rc,5,0.18877937754359364
romanian,20,0.24033358999999999,rc,7,0.14329036754359364
german,30,0.328279,rc,0,0.05534495754359364
romanian,20,0.28582259,rc,8,0.09780136754359364
italian,10,0.52539801,rc,6,0.059135690060652
german,15,0.3965125,rc,1,0.01288854245640636
romanian,10,0.24639877999999998,rc,4,0.13722517754359365
romanian,20,0.3813495,rc,9,0.002274457543593622
german,30,0.40712661,rc,1,0.02350265245640637
german,15,0.3297953,rc,0,0.05382865754359362
romanian,30,0.28430631,rc,0,0.09931764754359362
german,30,0.28733888999999996,rc,2,0.09628506754359367
romanian,10,0.21834723,rc,3,0.16527672754359363
romanian,30,0.3115997,rc,1,0.07202425754359365
german,10,0.35481425,rc,9,0.028809707543593632
german,10,0.21683094,rc,7,0.16679301754359363
dutch,20,0.38210767,rc,5,0.006823363707354091
italian,100,0.42304769999999997,rc,8,0.043214619939348
dutch,50,0.36846091,rc,4,0.006823396292645945
spanish,20,0.31311601,rc,4,0.2327520718802123
dutch,15,0.28809704,rc,1,0.08718726629264589
spanish,20,0.47536013,rc,3,0.0705079518802123
dutch,50,0.53297945,rc,5,0.1576951437073541
dutch,15,0.44275967000000005,rc,0,0.06747536370735413
spanish,20,0.52994694,rc,2,0.01592114188021232
dutch,50,0.41470804999999994,rc,6,0.03942374370735402
italian,50,0.36239571,rc,3,0.10386660993934799
italian,50,0.38362392000000006,rc,1,0.0826383999393479
dutch,50,0.41470805,rc,7,0.039423743707354075
dutch,50,0.39575431999999994,rc,8,0.020470013707354018
spanish,20,0.41925703,rc,1,0.12661105188021232
dutch,10,0.3313116,rc,8,0.043972706292645936
italian,50,0.29188775,rc,4,0.17437456993934797
dutch,50,0.48673231,rc,9,0.11144800370735408
dutch,10,0.50113722,rc,7,0.12585291370735413
spanish,20,0.49583019,rc,0,0.05003789188021229
dutch,100,0.47384375000000006,rc,0,0.09855944370735414
italian,50,0.48824861,rc,5,0.02198629006065206
dutch,10,0.31766491,rc,9,0.0576193962926459
spanish,20,0.68460957,rc,5,0.1387414881197877
dutch,15,0.18119787,rc,2,0.1940864362926459
italian,50,0.45413188,rc,0,0.012130439939347981
spanish,30,0.59818046,rc,3,0.05231237811978773
italian,30,0.5208491099999999,rc,5,0.054586790060651924
dutch,30,0.5375284300000001,rc,9,0.16224412370735414
spanish,30,0.55799848,rc,2,0.012130398119787666
italian,30,0.40561031,rc,6,0.060652009939347995
dutch,15,0.52312358,rc,5,0.1478392737073541
spanish,30,0.47005308,rc,1,0.07581500188021228
dutch,50,0.4336618,rc,0,0.05837749370735407
spanish,30,0.4086429,rc,0,0.13722518188021232
italian,30,0.39575435000000003,rc,7,0.07050796993934794
dutch,15,0.40561031000000003,rc,4,0.03032600370735411
dutch,50,0.4488248,rc,1,0.0735404937073541
spanish,20,0.43517817000000003,rc,9,0.11068991188021227
italian,30,0.24867323000000002,rc,8,0.21758908993934795
dutch,15,0.33965124,rc,3,0.0356330662926459
spanish,20,0.53373769,rc,8,0.012130391880212255
italian,30,0.42001516,rc,9,0.04624715993934797
dutch,50,0.49734643,rc,2,0.12206212370735409
spanish,20,0.46322974,rc,7,0.0826383418802123
spanish,20,0.63760426,rc,6,0.09173617811978774
dutch,50,0.38286575,rc,3,0.007581443707354085
dutch,100,0.45337369999999994,rc,1,0.07808939370735402
dutch,30,0.61106902,rc,8,0.23578471370735404
dutch,10,0.25246398,rc,6,0.12282032629264594
dutch,100,0.46474594999999996,rc,2,0.08946164370735404
spanish,15,0.54131918,rc,3,0.004548901880212286
italian,15,0.41546625,rc,9,0.05079606993934799
italian,100,0.36315385,rc,0,0.10310846993934797
spanish,10,0.10462472,rc,2,0.4412433618802123
spanish,10,0.49507203,rc,3,0.0507960518802123
spanish,15,0.48142532000000005,rc,2,0.06444276188021225
italian,100,0.41015915000000003,rc,7,0.05610316993934794
spanish,10,0.51023502,rc,4,0.03563306188021231
italian,100,0.4761182,rc,1,0.009855880060652022
spanish,10,0.22517059,rc,1,0.3206974918802123
italian,100,0.4897649,rc,6,0.023502580060652034
spanish,10,0.38741471,rc,5,0.1584533718802123
italian,100,0.3836238999999999,rc,5,0.08263841993934806
spanish,15,0.45489007000000004,rc,0,0.09097801188021226
spanish,10,0.5216072700000001,rc,6,0.02426081188021223
italian,100,0.49431379999999997,rc,2,0.028051480060652
spanish,10,0.57088703,rc,7,0.025018948119787665
italian,100,0.5064442,rc,4,0.04018188006065204
spanish,10,0.30932524,rc,8,0.2365428418802123
spanish,10,0.42532222000000003,rc,9,0.12054586188021227
spanish,15,0.6118271500000001,rc,1,0.0659590681197878
italian,100,0.39423800000000003,rc,9,0.07202431993934794
italian,50,0.41774065,rc,9,0.04852166993934798
spanish,10,0.37528430999999995,rc,0,0.17058377188021234
dutch,10,0.54965883,rc,5,0.17437452370735412
spanish,15,0.3404094,rc,8,0.20545868188021232
dutch,100,0.4169825,rc,3,0.04169819370735406
italian,50,0.34950717,rc,6,0.11675514993934799
dutch,10,0.30629264,rc,4,0.06899166629264591
dutch,100,0.5170583,rc,4,0.14177399370735405
spanish,15,0.6322972,rc,7,0.0864291181197877
dutch,100,0.4609552,rc,5,0.08567089370735409
italian,50,0.39954505,rc,7,0.06671726993934796
dutch,10,0.29492039999999997,rc,3,0.08036390629264595
dutch,100,0.3760424,rc,6,0.0007580937073540794
spanish,15,0.55951479,rc,6,0.013646708119787743
dutch,10,0.20621683,rc,2,0.16906747629264593
dutch,100,0.39499615,rc,7,0.01971184370735407
italian,50,0.45185741999999995,rc,8,0.014404899939348015
dutch,10,0.33434420000000004,rc,1,0.040940106292645884
dutch,100,0.4518574,rc,8,0.0765730937073541
spanish,15,0.6277482999999999,rc,5,0.08188021811978763
dutch,100,0.45792260000000007,rc,9,0.08263829370735415
spanish,15,0.42911296000000004,rc,4,0.11675512188021225
dutch,10,0.24943138,rc,0,0.1258529262926459
spanish,15,0.6110690099999999,rc,9,0.06520092811978762
italian,30,0.4973464700000001,rc,4,0.031084150060652127
italian,50,0.40409395000000004,rc,2,0.062168369939347934
dutch,15,0.38362394999999994,rc,6,0.008339643707354016
dutch,30,0.3957543600000001,rc,1,0.020470053707354163
spanish,50,0.51630016,rc,5,0.02956792188021229
italian,20,0.47687643,rc,6,0.010614110060652049
spanish,30,0.43138740999999997,rc,4,0.11448067188021233
dutch,20,0.43896892,rc,1,0.06368461370735407
dutch,30,0.49810462,rc,2,0.12282031370735408
spanish,50,0.576194,rc,4,0.030325918119787687
italian,20,0.6186505,rc,7,0.15238818006065202
spanish,50,0.70811211,rc,3,0.16224402811978766
dutch,20,0.42987113,rc,0,0.05458682370735407
spanish,50,0.52160721,rc,2,0.02426087188021231
italian,20,0.36542836,rc,8,0.10083395993934796
dutch,30,0.52843067,rc,3,0.15314636370735407
spanish,50,0.57164511,rc,1,0.02577702811978766
italian,20,0.40940106,rc,9,0.056861259939347986
