merge,n_samples,accuracy,estimate_method,iter,diff
ninja_meta_linear,15,0.8769328629463369,gpirt,5,0.21355151343913448
ninja_meta_linear,15,0.5078308094396965,mpirt,6,0.1555505400675059
ninja_meta_linear,15,0.6656557999999999,rc,6,0.0022744504927975084
ninja_meta_linear,15,0.5867433047198483,gmpirt,6,0.07663804478735414
ninja_meta_linear,15,0.6656557999999999,irt,6,0.0022744504927975084
ninja_meta_linear,15,0.5998342635986699,pirt,6,0.06354708590853253
ninja_meta_linear,15,0.6327450317993348,gpirt,6,0.030636317707867566
ninja_meta_linear,15,0.569140666176275,mpirt,7,0.09424068333092739
ninja_meta_linear,15,0.6876421499999998,rc,7,0.02426080049279744
ninja_meta_linear,15,0.6283914080881374,gmpirt,7,0.034989941419064974
ninja_meta_linear,15,0.6876421499999998,irt,7,0.02426080049279744
ninja_meta_linear,15,0.5889610423974078,pirt,7,0.07442030710979464
ninja_meta_linear,15,0.6383015961987037,gpirt,7,0.025079753308498653
ninja_meta_linear,15,0.6333002330604478,mpirt,8,0.030081116446754597
ninja_meta_linear,15,0.77255498,rc,8,0.1091736304927976
ninja_meta_linear,15,0.7029276065302239,gmpirt,8,0.0395462570230215
ninja_meta_linear,15,0.77255498,irt,8,0.1091736304927976
ninja_meta_linear,15,0.7904763835859734,pirt,8,0.12709503407877099
ninja_meta_linear,15,0.7815156817929867,gpirt,8,0.1181343322857843
ninja_meta_linear,15,0.6069146058859777,mpirt,9,0.056466743621224724
ninja_meta_linear,15,0.68081881,rc,9,0.017437460492797596
ninja_meta_linear,15,0.6438667079429888,gmpirt,9,0.019514641564213564
ninja_meta_linear,15,0.68081881,irt,9,0.017437460492797596
ninja_meta_linear,15,0.5589547482106975,pirt,9,0.10442660129650494
ninja_meta_linear,15,0.6198867791053487,gpirt,9,0.04349457040185367
ninja_meta_linear,20,0.6984360474219033,mpirt,0,0.03505469791470095
ninja_meta_linear,20,0.6830932799999999,rc,0,0.019711930492797514
ninja_meta_linear,20,0.6907646637109517,gmpirt,0,0.027383314203749287
ninja_meta_linear,20,0.6830932799999999,irt,0,0.019711930492797514
ninja_meta_linear,20,0.6459741073125326,pirt,0,0.017407242194669825
ninja_meta_linear,20,0.6645336936562662,gpirt,0,0.0011523441490638442
ninja_meta_linear,20,0.6274425273889712,mpirt,1,0.035938822118231184
ninja_meta_linear,20,0.7445034399999999,rc,1,0.0811220904927975
ninja_meta_linear,20,0.6859729836944856,gmpirt,1,0.02259163418728316
ninja_meta_linear,20,0.7445034399999999,irt,1,0.0811220904927975
ninja_meta_linear,20,0.5739153162881954,pirt,1,0.08946603321900704
ninja_meta_linear,20,0.6592093781440976,gpirt,1,0.004171971363104765
ninja_meta_linear,20,0.6106596774807175,mpirt,2,0.05272167202648492
ninja_meta_linear,20,0.66413952,rc,2,0.000758170492797583
ninja_meta_linear,20,0.6373995987403587,gmpirt,2,0.025981750766843725
ninja_meta_linear,20,0.66413952,irt,2,0.000758170492797583
ninja_meta_linear,20,0.4780467654481117,pirt,2,0.1853345840590907
ninja_meta_linear,20,0.5710931427240559,gpirt,2,0.09228820678314653
ninja_meta_linear,20,0.6873446289250298,mpirt,3,0.023963279417827388
ninja_meta_linear,20,0.757392,rc,3,0.09401065049279755
ninja_meta_linear,20,0.7223683144625148,gmpirt,3,0.058986964955312415
ninja_meta_linear,20,0.757392,irt,3,0.09401065049279755
ninja_meta_linear,20,0.6361006884123891,pirt,3,0.027280661094813308
ninja_meta_linear,20,0.6967463442061945,gpirt,3,0.03336499469899212
ninja_meta_linear,20,0.4372074808319342,mpirt,4,0.22617386867526817
ninja_meta_linear,20,0.6201668200000001,rc,4,0.04321452950720228
ninja_meta_linear,20,0.5286871504159671,gmpirt,4,0.13469419909123526
ninja_meta_linear,20,0.6201668200000001,irt,4,0.04321452950720228
ninja_meta_linear,20,0.43902295040623174,pirt,4,0.22435839910097066
ninja_meta_linear,20,0.5295948852031159,gpirt,4,0.13378646430408647
ninja_meta_linear,20,0.47374099525918667,mpirt,5,0.18964035424801573
ninja_meta_linear,20,0.6110690100000001,rc,5,0.052312339507202266
ninja_meta_linear,20,0.5424050026295935,gmpirt,5,0.12097634687760894
ninja_meta_linear,20,0.6110690100000001,irt,5,0.052312339507202266
ninja_meta_linear,20,0.5488241271045213,pirt,5,0.11455722240268107
ninja_meta_linear,20,0.5799465685522607,gpirt,5,0.08343478095494172
ninja_meta_linear,20,0.6298832700716269,mpirt,6,0.03349807943557548
ninja_meta_linear,20,0.7043214799999999,rc,6,0.040940130492797544
ninja_meta_linear,20,0.6671023750358134,gmpirt,6,0.0037210255286109772
ninja_meta_linear,20,0.7043214799999999,irt,6,0.040940130492797544
ninja_meta_linear,20,0.42179655998934307,pirt,6,0.24158478951785933
ninja_meta_linear,20,0.5630590199946715,gpirt,6,0.10032232951253095
ninja_meta_linear,20,0.7141361367414273,mpirt,7,0.050754787234224885
ninja_meta_linear,20,0.77331313,rc,7,0.10993178049279761
ninja_meta_linear,20,0.7437246333707137,gmpirt,7,0.0803432838635113
ninja_meta_linear,20,0.77331313,irt,7,0.10993178049279761
ninja_meta_linear,20,0.6832659013428929,pirt,7,0.01988455183569049
ninja_meta_linear,20,0.7282895156714464,gpirt,7,0.064908166164244
ninja_meta_linear,20,0.6677485819477934,mpirt,8,0.004367232440591007
ninja_meta_linear,20,0.72479154,rc,8,0.06141019049279761
ninja_meta_linear,20,0.6962700609738968,gmpirt,8,0.032888711466694365
ninja_meta_linear,20,0.72479154,irt,8,0.06141019049279761
ninja_meta_linear,20,0.49723440079426234,pirt,8,0.16614694871294006
ninja_meta_linear,20,0.6110129703971312,gpirt,8,0.052368379110071195
ninja_meta_linear,20,0.5997226347905893,mpirt,9,0.06365871471661311
ninja_meta_linear,20,0.59969675,rc,9,0.0636845995072024
ninja_meta_linear,20,0.5997096923952947,gmpirt,9,0.0636716571119077
ninja_meta_linear,20,0.59969675,irt,9,0.0636845995072024
ninja_meta_linear,20,0.25523748467727136,pirt,9,0.40814386482993104
ninja_meta_linear,20,0.4274671173386357,gpirt,9,0.23591423216856672
ninja_meta_linear,30,0.6634211638845697,mpirt,0,3.9814377367330955e-05
ninja_meta_linear,30,0.7323730299999999,rc,0,0.06899168049279747
ninja_meta_linear,30,0.6978970969422849,gmpirt,0,0.034515747435082456
ninja_meta_linear,30,0.7323730299999999,irt,0,0.06899168049279747
ninja_meta_linear,30,0.6669123792515067,pirt,0,0.0035310297443043037
ninja_meta_linear,30,0.6996427046257533,gpirt,0,0.036261355118550886
ninja_meta_linear,30,0.5562807254011689,mpirt,1,0.10710062410603349
ninja_meta_linear,30,0.6436694700000001,rc,1,0.019711879507202323
ninja_meta_linear,30,0.5999750977005844,gmpirt,1,0.06340625180661796
ninja_meta_linear,30,0.6436694700000001,irt,1,0.019711879507202323
ninja_meta_linear,30,0.5632282078443661,pirt,1,0.10015314166283629
ninja_meta_linear,30,0.603448838922183,gpirt,1,0.05993251058501936
ninja_meta_linear,30,0.6789175837998007,mpirt,2,0.015536234292598317
ninja_meta_linear,30,0.75360118,rc,2,0.09021983049279758
ninja_meta_linear,30,0.7162593818999003,gmpirt,2,0.05287803239269795
ninja_meta_linear,30,0.75360118,irt,2,0.09021983049279758
ninja_meta_linear,30,0.5866104509635228,pirt,2,0.07677089854367958
ninja_meta_linear,30,0.6701058154817614,gpirt,2,0.006724465974559002
ninja_meta_linear,30,0.6343125591169507,mpirt,3,0.029068790390251675
ninja_meta_linear,30,0.67020466,rc,3,0.006823310492797607
ninja_meta_linear,30,0.6522586095584754,gmpirt,3,0.011122739948727034
ninja_meta_linear,30,0.67020466,irt,3,0.006823310492797607
ninja_meta_linear,30,0.584692440843844,pirt,3,0.07868890866335843
ninja_meta_linear,30,0.627448550421922,gpirt,3,0.035932799085280354
ninja_meta_linear,30,0.6260123254397156,mpirt,4,0.03736902406748677
ninja_meta_linear,30,0.75208492,rc,4,0.08870357049279765
ninja_meta_linear,30,0.6890486227198578,gmpirt,4,0.025667273212655384
ninja_meta_linear,30,0.75208492,irt,4,0.08870357049279765
ninja_meta_linear,30,0.4365493319183596,pirt,4,0.2268320175888428
ninja_meta_linear,30,0.5943171259591798,gpirt,4,0.06906422354802255
ninja_meta_linear,30,0.521189698808759,mpirt,5,0.14219165069844342
ninja_meta_linear,30,0.56406369,rc,5,0.0993176595072024
ninja_meta_linear,30,0.5426266944043795,gmpirt,5,0.1207546551028229
ninja_meta_linear,30,0.56406369,irt,5,0.0993176595072024
ninja_meta_linear,30,0.49348577794135456,pirt,5,0.16989557156584784
ninja_meta_linear,30,0.5287747339706773,gpirt,5,0.1346066155365251
ninja_meta_linear,30,0.6484409100578441,mpirt,6,0.0149404394493583
ninja_meta_linear,30,0.76952239,rc,6,0.1061410404927976
ninja_meta_linear,30,0.7089816500289221,gmpirt,6,0.045600300521719705
ninja_meta_linear,30,0.76952239,irt,6,0.1061410404927976
ninja_meta_linear,30,0.6206833053235203,pirt,6,0.04269804418368206
ninja_meta_linear,30,0.6951028476617602,gpirt,6,0.031721498154557826
ninja_meta_linear,30,0.5454939074692587,mpirt,7,0.11788744203794366
ninja_meta_linear,30,0.72554967,rc,7,0.062168320492797635
ninja_meta_linear,30,0.6355217887346294,gmpirt,7,0.02785956077257301
ninja_meta_linear,30,0.72554967,irt,7,0.062168320492797635
ninja_meta_linear,30,0.5685637102938067,pirt,7,0.0948176392133957
ninja_meta_linear,30,0.6470566901469034,gpirt,7,0.016324659360299032
ninja_meta_linear,30,0.5909144167353618,mpirt,8,0.07246693277184058
ninja_meta_linear,30,0.68309325,rc,8,0.019711900492797585
ninja_meta_linear,30,0.6370038333676808,gmpirt,8,0.02637751613952155
ninja_meta_linear,30,0.68309325,irt,8,0.019711900492797585
ninja_meta_linear,30,0.4731229750714879,pirt,8,0.19025837443571453
ninja_meta_linear,30,0.5781081125357439,gpirt,8,0.0852732369714585
ninja_meta_linear,30,0.5770752155900538,mpirt,9,0.08630613391714859
ninja_meta_linear,30,0.69370736,rc,9,0.030326010492797595
ninja_meta_linear,30,0.635391287795027,gmpirt,9,0.02799006171217544
ninja_meta_linear,30,0.69370736,irt,9,0.030326010492797595
ninja_meta_linear,30,0.6350069352181535,pirt,9,0.028374414289048855
ninja_meta_linear,30,0.6643571476090768,gpirt,9,0.0009757981018744255
ninja_meta_linear,50,0.49621789270826683,mpirt,0,0.16716345679893557
ninja_meta_linear,50,0.65807421,rc,0,0.0053071395072024075
ninja_meta_linear,50,0.5771460513541334,gmpirt,0,0.08623529815306896
ninja_meta_linear,50,0.65807421,irt,0,0.0053071395072024075
ninja_meta_linear,50,0.5637488629934277,pirt,0,0.09963248651377465
ninja_meta_linear,50,0.6109115364967139,gpirt,0,0.052469813010488475
ninja_meta_linear,50,0.5070792743999422,mpirt,1,0.15630207510726024
ninja_meta_linear,50,0.6853676199999998,rc,1,0.021986270492797444
ninja_meta_linear,50,0.596223447199971,gmpirt,1,0.0671579023072314
ninja_meta_linear,50,0.6853676199999998,irt,1,0.021986270492797444
ninja_meta_linear,50,0.5265201681742301,pirt,1,0.13686118133297231
ninja_meta_linear,50,0.6059438940871149,gpirt,1,0.05743745542008749
ninja_meta_linear,50,0.5728360441737991,mpirt,2,0.09054530533340333
ninja_meta_linear,50,0.6762698399999999,rc,2,0.0128884904927975
ninja_meta_linear,50,0.6245529420868995,gmpirt,2,0.03882840742030291
ninja_meta_linear,50,0.6762698399999999,irt,2,0.0128884904927975
ninja_meta_linear,50,0.6178000384094439,pirt,2,0.04558131109775854
ninja_meta_linear,50,0.6470349392047219,gpirt,2,0.01634641030248052
ninja_meta_linear,50,0.6410084014381571,mpirt,3,0.02237294806904533
ninja_meta_linear,50,0.7065958299999999,rc,3,0.043214480492797525
ninja_meta_linear,50,0.6738021157190786,gmpirt,3,0.010420766211876153
ninja_meta_linear,50,0.7065958299999999,irt,3,0.043214480492797525
ninja_meta_linear,50,0.5700951750583275,pirt,3,0.09328617444887488
ninja_meta_linear,50,0.6383455025291638,gpirt,3,0.025035846978038623
ninja_meta_linear,50,0.5938845270352062,mpirt,4,0.06949682247199618
ninja_meta_linear,50,0.78999232,rc,4,0.12661097049279757
ninja_meta_linear,50,0.6919384235176032,gmpirt,4,0.02855707401040075
ninja_meta_linear,50,0.78999232,irt,4,0.12661097049279757
ninja_meta_linear,50,0.6279574974484978,pirt,4,0.035423852058704575
ninja_meta_linear,50,0.708974908724249,gpirt,4,0.04559355921704655
ninja_meta_linear,50,0.5444598918656357,mpirt,5,0.1189214576415667
ninja_meta_linear,50,0.6664138500000001,rc,5,0.003032500492797685
ninja_meta_linear,50,0.605436870932818,gmpirt,5,0.05794447857438445
ninja_meta_linear,50,0.6664138500000001,irt,5,0.003032500492797685
ninja_meta_linear,50,0.5114998068452336,pirt,5,0.15188154266196885
ninja_meta_linear,50,0.5889568284226168,gpirt,5,0.07442452108458564
ninja_meta_linear,50,0.5286668695358877,mpirt,6,0.1347144799713147
ninja_meta_linear,50,0.63760418,rc,6,0.025777169507202435
ninja_meta_linear,50,0.5831355247679438,gmpirt,6,0.08024582473925856
ninja_meta_linear,50,0.63760418,irt,6,0.025777169507202435
ninja_meta_linear,50,0.5525048925792705,pirt,6,0.11087645692793191
ninja_meta_linear,50,0.5950545362896352,gpirt,6,0.06832681321756717
ninja_meta_linear,50,0.7165724976856201,mpirt,7,0.053191148178417746
ninja_meta_linear,50,0.7103865599999999,rc,7,0.04700521049279749
ninja_meta_linear,50,0.71347952884281,gmpirt,7,0.05009817933560756
ninja_meta_linear,50,0.7103865599999999,irt,7,0.04700521049279749
ninja_meta_linear,50,0.5740184331369723,pirt,7,0.08936291637023008
ninja_meta_linear,50,0.642202496568486,gpirt,7,0.021178852938716353
ninja_meta_linear,50,0.6474220986763002,mpirt,8,0.015959250830902216
ninja_meta_linear,50,0.72782401,rc,8,0.06444266049279757
ninja_meta_linear,50,0.6876230543381501,gmpirt,8,0.024241704830947675
ninja_meta_linear,50,0.72782401,irt,8,0.06444266049279757
ninja_meta_linear,50,0.5943170279849286,pirt,8,0.06906432152227382
ninja_meta_linear,50,0.6610705189924643,gpirt,8,0.002310830514738127
ninja_meta_linear,50,0.5961251254841672,mpirt,9,0.06725622402303522
ninja_meta_linear,50,0.62774822,rc,9,0.03563312950720243
ninja_meta_linear,50,0.6119366727420836,gmpirt,9,0.05144467676511877
ninja_meta_linear,50,0.62774822,irt,9,0.03563312950720243
ninja_meta_linear,50,0.5900912065742523,pirt,9,0.07329014293295011
ninja_meta_linear,50,0.6089197132871261,gpirt,9,0.05446163622007627
ninja_meta_linear,100,0.5864615001131657,mpirt,0,0.07691984939403673
ninja_meta_linear,100,0.6618649499999999,rc,0,0.0015163995072025038
ninja_meta_linear,100,0.6241632250565827,gmpirt,0,0.039218124450619674
ninja_meta_linear,100,0.6618649499999999,irt,0,0.0015163995072025038
ninja_meta_linear,100,0.5905431856929875,pirt,0,0.07283816381421493
ninja_meta_linear,100,0.6262040678464937,gpirt,0,0.03717728166070866
ninja_meta_linear,100,0.5448055620474198,mpirt,1,0.11857578745978259
ninja_meta_linear,100,0.6550416,rc,1,0.008339749507202399
ninja_meta_linear,100,0.5999235810237099,gmpirt,1,0.0634577684834925
ninja_meta_linear,100,0.6550416,irt,1,0.008339749507202399
ninja_meta_linear,100,0.5383889734585069,pirt,1,0.12499237604869551
ninja_meta_linear,100,0.5967152867292534,gpirt,1,0.06666606277794895
ninja_meta_linear,100,0.6500702725615602,mpirt,2,0.013311076945642153
ninja_meta_linear,100,0.74374515,rc,2,0.08036380049279757
ninja_meta_linear,100,0.6969077112807801,gmpirt,2,0.033526361773577706
ninja_meta_linear,100,0.74374515,irt,2,0.08036380049279757
ninja_meta_linear,100,0.6770319945333022,pirt,2,0.013650645026099806
ninja_meta_linear,100,0.7103885722666511,gpirt,2,0.047007222759448686
ninja_meta_linear,100,0.5985113312806047,mpirt,3,0.06487001822659766
ninja_meta_linear,100,0.6686883,rc,3,0.005306950492797613
ninja_meta_linear,100,0.6335998156403024,gmpirt,3,0.029781533866899967
ninja_meta_linear,100,0.6686883,irt,3,0.005306950492797613
ninja_meta_linear,100,0.6229910893126612,pirt,3,0.04039026019454117
ninja_meta_linear,100,0.6458396946563306,gpirt,3,0.01754165485087178
ninja_meta_linear,100,0.6675584340676989,mpirt,4,0.00417708456049648
ninja_meta_linear,100,0.6952235499999999,rc,4,0.03184220049279751
ninja_meta_linear,100,0.6813909920338495,gmpirt,4,0.01800964252664705
ninja_meta_linear,100,0.6952235499999999,irt,4,0.03184220049279751
ninja_meta_linear,100,0.6689392989310441,pirt,4,0.0055579494238416904
ninja_meta_linear,100,0.682081424465522,gpirt,4,0.0187000749583196
ninja_meta_linear,100,0.6218017822437467,mpirt,5,0.041579567263455686
ninja_meta_linear,100,0.7096284,rc,5,0.04624705049279765
ninja_meta_linear,100,0.6657150911218734,gmpirt,5,0.0023337416146710366
ninja_meta_linear,100,0.7096284,irt,5,0.04624705049279765
ninja_meta_linear,100,0.637433339869853,pirt,5,0.025948009637349445
ninja_meta_linear,100,0.6735308699349265,gpirt,5,0.010149520427724101
ninja_meta_linear,100,0.7128537856967805,mpirt,6,0.049472436189578084
ninja_meta_linear,100,0.77862005,rc,6,0.11523870049279761
ninja_meta_linear,100,0.7457369178483902,gmpirt,6,0.08235556834118785
ninja_meta_linear,100,0.77862005,irt,6,0.11523870049279761
ninja_meta_linear,100,0.7263399737320746,pirt,6,0.0629586242248722
ninja_meta_linear,100,0.7524800118660373,gpirt,6,0.0890986623588349
ninja_meta_linear,100,0.6135301683041061,mpirt,7,0.049851181203096284
ninja_meta_linear,100,0.6929491,rc,7,0.029567750492797584
ninja_meta_linear,100,0.653239634152053,gmpirt,7,0.010141715355149405
ninja_meta_linear,100,0.6929491,irt,7,0.029567750492797584
ninja_meta_linear,100,0.6222061153149491,pirt,7,0.04117523419225333
ninja_meta_linear,100,0.6575776076574745,gpirt,7,0.0058037418497278725
ninja_meta_linear,100,0.6676798440592127,mpirt,8,0.004298494552010257
ninja_meta_linear,100,0.73161475,rc,8,0.06823340049279758
ninja_meta_linear,100,0.6996472970296064,gmpirt,8,0.036265947522403974
ninja_meta_linear,100,0.73161475,irt,8,0.06823340049279758
ninja_meta_linear,100,0.6510211574631217,pirt,8,0.012360192044080676
ninja_meta_linear,100,0.6913179537315608,gpirt,8,0.027936604224358397
ninja_meta_linear,100,0.6374161394277806,mpirt,9,0.025965210079421763
ninja_meta_linear,100,0.7217588,rc,9,0.05837745049279763
ninja_meta_linear,100,0.6795874697138904,gmpirt,9,0.01620612020668799
ninja_meta_linear,100,0.7217588,irt,9,0.05837745049279763
ninja_meta_linear,100,0.630752849855198,pirt,9,0.03262849965200443
ninja_meta_linear,100,0.676255824927599,gpirt,9,0.012874475420396547
wizard_meta_slerp,10,0.6324846032869184,mpirt,0,0.117325859184651
wizard_meta_slerp,10,0.7816527699999999,rc,0,0.031842307528430536
wizard_meta_slerp,10,0.7070686866434591,gmpirt,0,0.04274177582811023
wizard_meta_slerp,10,0.7816527699999999,irt,0,0.031842307528430536
wizard_meta_slerp,10,0.4334923584980303,pirt,0,0.31631810397353904
wizard_meta_slerp,10,0.6075725642490151,gpirt,0,0.14223789822255428
wizard_meta_slerp,10,0.4321356615553508,mpirt,1,0.3176748009162185
wizard_meta_slerp,10,0.5367702599999999,rc,1,0.2130402024715694
wizard_meta_slerp,10,0.4844529607776754,gmpirt,1,0.26535750169389394
wizard_meta_slerp,10,0.5367702599999999,irt,1,0.2130402024715694
wizard_meta_slerp,10,0.40191275705012053,pirt,1,0.3478977054214488
wizard_meta_slerp,10,0.46934150852506024,gpirt,1,0.2804689539465091
wizard_meta_slerp,10,0.7517980757066022,mpirt,2,0.0019876132350328257
wizard_meta_slerp,10,0.7308567100000001,rc,2,0.018953752471569274
wizard_meta_slerp,10,0.7413273928533011,gmpirt,2,0.00848306961826828
wizard_meta_slerp,10,0.7308567100000001,irt,2,0.018953752471569274
wizard_meta_slerp,10,0.8616868645704876,pirt,2,0.11187640209891825
wizard_meta_slerp,10,0.7962717872852438,gpirt,2,0.04646132481367449
wizard_meta_slerp,10,0.5389105974715546,mpirt,3,0.21089986500001479
wizard_meta_slerp,10,0.6580742900000001,rc,3,0.09173617247156929
wizard_meta_slerp,10,0.5984924437357773,gmpirt,3,0.1513180187357921
wizard_meta_slerp,10,0.6580742900000001,irt,3,0.09173617247156929
wizard_meta_slerp,10,0.5094329615421392,pirt,3,0.2403775009294301
wizard_meta_slerp,10,0.5837536257710696,gpirt,3,0.16605683670049975
wizard_meta_slerp,10,0.42269577183226165,mpirt,4,0.3271146906393077
wizard_meta_slerp,10,0.3146323,rc,4,0.4351781624715694
wizard_meta_slerp,10,0.36866403591613084,gmpirt,4,0.3811464265554385
wizard_meta_slerp,10,0.3146323,irt,4,0.4351781624715694
wizard_meta_slerp,10,0.49353174064293187,pirt,4,0.2562787218286375
wizard_meta_slerp,10,0.4040820203214659,gpirt,4,0.34572844215010345
wizard_meta_slerp,10,0.7196138241473471,mpirt,5,0.030196638324222258
wizard_meta_slerp,10,0.7513267499999999,rc,5,0.0015162875284305821
wizard_meta_slerp,10,0.7354702870736736,gmpirt,5,0.014340175397895782
wizard_meta_slerp,10,0.7513267499999999,irt,5,0.0015162875284305821
wizard_meta_slerp,10,0.8378338222245397,pirt,5,0.08802335975297038
wizard_meta_slerp,10,0.7945802861122698,gpirt,5,0.04476982364070048
wizard_meta_slerp,10,0.6163101503383913,mpirt,6,0.13350031213317803
wizard_meta_slerp,10,0.62319939,rc,6,0.12661107247156933
wizard_meta_slerp,10,0.6197547701691957,gmpirt,6,0.13005569230237368
wizard_meta_slerp,10,0.62319939,irt,6,0.12661107247156933
wizard_meta_slerp,10,0.567354643925809,pirt,6,0.18245581854576032
wizard_meta_slerp,10,0.5952770169629045,gpirt,6,0.15453344550866488
wizard_meta_slerp,10,0.7632363713253963,mpirt,7,0.013425908853826996
wizard_meta_slerp,10,0.7452615599999999,rc,7,0.0045489024715694715
wizard_meta_slerp,10,0.7542489656626981,gmpirt,7,0.0044385031911287065
wizard_meta_slerp,10,0.7452615599999999,irt,7,0.0045489024715694715
wizard_meta_slerp,10,0.6507268380718323,pirt,7,0.09908362439973706
wizard_meta_slerp,10,0.6979941990359161,gpirt,7,0.051816263435653265
wizard_meta_slerp,10,0.7114193893356534,mpirt,8,0.03839107313591594
wizard_meta_slerp,10,0.77482941,rc,8,0.0250189475284307
wizard_meta_slerp,10,0.7431243996678267,gmpirt,8,0.006686062803742621
wizard_meta_slerp,10,0.77482941,irt,8,0.0250189475284307
wizard_meta_slerp,10,0.710100224503222,pirt,8,0.039710237968347384
wizard_meta_slerp,10,0.7424648172516111,gpirt,8,0.0073456452199582856
wizard_meta_slerp,10,0.5055309036339573,mpirt,9,0.2442795588376121
wizard_meta_slerp,10,0.42987111,rc,9,0.31993935247156935
wizard_meta_slerp,10,0.4677010068169786,gmpirt,9,0.2821094556545907
wizard_meta_slerp,10,0.42987111,irt,9,0.31993935247156935
wizard_meta_slerp,10,0.37042282275181576,pirt,9,0.3793876397197536
wizard_meta_slerp,10,0.40014696637590785,gpirt,9,0.3496634960956615
wizard_meta_slerp,15,0.5198946492474,mpirt,0,0.22991581322416932
wizard_meta_slerp,15,0.80894618,rc,0,0.05913571752843061
wizard_meta_slerp,15,0.6644204146237,gmpirt,0,0.0853900478478693
wizard_meta_slerp,15,0.80894618,irt,0,0.05913571752843061
wizard_meta_slerp,15,0.6562574190597459,pirt,0,0.09355304341182347
wizard_meta_slerp,15,0.7326017995298729,gpirt,0,0.01720866294169643
wizard_meta_slerp,15,0.673486274109238,mpirt,1,0.07632418836233135
wizard_meta_slerp,15,0.8514025799999999,rc,1,0.10159211752843056
wizard_meta_slerp,15,0.7624444270546189,gmpirt,1,0.01263396458304955
wizard_meta_slerp,15,0.8514025799999999,irt,1,0.10159211752843056
wizard_meta_slerp,15,0.6981541407765197,pirt,1,0.051656321695049634
wizard_meta_slerp,15,0.7747783603882599,gpirt,1,0.024967897916690518
wizard_meta_slerp,15,0.5968910376004954,mpirt,2,0.1529194248710739
wizard_meta_slerp,15,0.6141015999999999,rc,2,0.13570886247156944
wizard_meta_slerp,15,0.6054963188002477,gmpirt,2,0.14431414367132167
wizard_meta_slerp,15,0.6141015999999999,irt,2,0.13570886247156944
wizard_meta_slerp,15,0.721291251871942,pirt,2,0.028519210599627365
wizard_meta_slerp,15,0.667696425935971,gpirt,2,0.08211403653559834
wizard_meta_slerp,15,0.6518203842728226,mpirt,3,0.09799007819874672
wizard_meta_slerp,15,0.7445034099999999,rc,3,0.0053070524715694845
wizard_meta_slerp,15,0.6981618971364112,gmpirt,3,0.05164856533515816
wizard_meta_slerp,15,0.7445034099999999,irt,3,0.0053070524715694845
wizard_meta_slerp,15,0.6332669742359112,pirt,3,0.11654348823565819
wizard_meta_slerp,15,0.6888851921179555,gpirt,3,0.060925270353613836
wizard_meta_slerp,15,0.5238275954628427,mpirt,4,0.2259828670087266
wizard_meta_slerp,15,0.65200911,rc,4,0.0978013524715694
wizard_meta_slerp,15,0.5879183527314213,gmpirt,4,0.161892109740148
wizard_meta_slerp,15,0.65200911,irt,4,0.0978013524715694
wizard_meta_slerp,15,0.5550167434593014,pirt,4,0.19479371901226794
wizard_meta_slerp,15,0.6035129267296506,gpirt,4,0.14629753574191873
wizard_meta_slerp,15,0.4985391232509384,mpirt,5,0.25127133922063094
wizard_meta_slerp,15,0.7255496499999999,rc,5,0.024260812471569415
wizard_meta_slerp,15,0.6120443866254692,gmpirt,5,0.13776607584610012
wizard_meta_slerp,15,0.7255496499999999,irt,5,0.024260812471569415
wizard_meta_slerp,15,0.4400090664308291,pirt,5,0.30980139604074025
wizard_meta_slerp,15,0.5827793582154145,gpirt,5,0.16703110425615486
wizard_meta_slerp,15,0.5816624288996017,mpirt,6,0.16814803357196761
wizard_meta_slerp,15,0.71266111,rc,6,0.037149352471569363
wizard_meta_slerp,15,0.6471617694498009,gmpirt,6,0.10264869302176849
wizard_meta_slerp,15,0.71266111,irt,6,0.037149352471569363
wizard_meta_slerp,15,0.671307330854523,pirt,6,0.07850313161704636
wizard_meta_slerp,15,0.6919842204272615,gpirt,6,0.05782624204430786
wizard_meta_slerp,15,0.5724442009514136,mpirt,7,0.17736626152015578
wizard_meta_slerp,15,0.7338893099999999,rc,7,0.015921152471569444
wizard_meta_slerp,15,0.6531667554757068,gmpirt,7,0.09664370699586255
wizard_meta_slerp,15,0.7338893099999999,irt,7,0.015921152471569444
wizard_meta_slerp,15,0.6766055189030825,pirt,7,0.07320494356848684
wizard_meta_slerp,15,0.7052474144515413,gpirt,7,0.044563048020028084
wizard_meta_slerp,15,0.7231973483412297,mpirt,8,0.02661311413033962
wizard_meta_slerp,15,0.86884003,rc,8,0.11902956752843064
wizard_meta_slerp,15,0.7960186891706149,gmpirt,8,0.04620822669904556
wizard_meta_slerp,15,0.86884003,irt,8,0.11902956752843064
wizard_meta_slerp,15,0.7781195349154585,pirt,8,0.02830907244388914
wizard_meta_slerp,15,0.8234797824577292,gpirt,8,0.07366931998615989
wizard_meta_slerp,15,0.6131708787294495,mpirt,9,0.13663958374211982
wizard_meta_slerp,15,0.7043214499999999,rc,9,0.045489012471569445
wizard_meta_slerp,15,0.6587461643647248,gmpirt,9,0.09106429810684458
wizard_meta_slerp,15,0.7043214499999999,irt,9,0.045489012471569445
wizard_meta_slerp,15,0.46099009267033375,pirt,9,0.2888203698012356
wizard_meta_slerp,15,0.5826557713351668,gpirt,9,0.16715469113640258
wizard_meta_slerp,20,0.4693150076497174,mpirt,0,0.28049545482185195
wizard_meta_slerp,20,0.6406368699999999,rc,0,0.10917359247156944
