lang,n_samples,accuracy,estimate_method,iter,diff
italian,30,0.41698256,,2,0.0492797599393479
german,100,0.41470805,,5,0.0310840924564063
german,10,0.44200151,,2,0.0583775524564064
italian,100,0.394238,,9,0.0720243199393479
spanish,10,0.10462472,,2,0.4412433618802123
spanish,30,0.5299469400000001,,6,0.0159211418802122
italian,100,0.4230476999999999,,8,0.043214619939348
german,100,0.4480666499999999,,7,0.0644426924564063
spanish,10,0.22517059,,1,0.3206974918802123
german,100,0.4715693,,8,0.0879453424564064
italian,15,0.55724033,,3,0.0909780100606519
spanish,10,0.3752843099999999,,0,0.1705837718802123
german,100,0.33131155,,6,0.0523124075435936
dutch,10,0.20621683,,2,0.1690674762926459
italian,100,0.36315385,,0,0.1031084699393479
german,30,0.21076574,,7,0.1728582175435936
italian,50,0.38362392,,1,0.0826383999393479
italian,30,0.39575435,,7,0.0705079699393479
german,15,0.36087945,,8,0.0227445075435936
spanish,20,0.47536013,,3,0.0705079518802123
italian,10,0.71266111,,0,0.246398790060652
italian,50,0.40409395,,2,0.0621683699393479
german,15,0.42683852,,9,0.0432145624564063
german,15,0.3297953,,0,0.0538286575435936
spanish,30,0.4086429,,0,0.1372251818802123
german,20,0.27520851,,0,0.1084154475435936
spanish,20,0.52994694,,2,0.0159211418802123
german,20,0.2903715,,1,0.0932524575435936
italian,50,0.36239571,,3,0.1038666099393479
italian,10,0.68536771,,7,0.219105390060652
german,20,0.23578469,,2,0.1478392675435936
italian,10,0.52539805,,1,0.0591357300606519
spanish,20,0.31311601,,4,0.2327520718802123
german,15,0.24867323,,7,0.1349507275435936
italian,10,0.52539801,,6,0.059135690060652
italian,10,0.29188779,,5,0.174374529939348
german,15,0.40864291,,3,0.0250189524564063
spanish,20,0.53373769,,8,0.0121303918802122
italian,10,0.6072782400000001,,4,0.1410159200606521
spanish,20,0.46322974,,7,0.0826383418802123
italian,30,0.42001516,,9,0.0462471599393479
german,15,0.3161486,,4,0.0674753575435936
spanish,20,0.41925703,,1,0.1266110518802123
spanish,20,0.43517817,,9,0.1106899118802122
spanish,20,0.63760426,,6,0.0917361781197877
german,15,0.33813495,,5,0.0454890075435936
german,15,0.3965125,,1,0.0128885424564063
italian,50,0.45413188,,0,0.0121304399393479
italian,10,0.5337376899999999,,2,0.0674753700606519
german,15,0.16300228,,6,0.2206216775435936
spanish,20,0.68460957,,5,0.1387414881197877
italian,10,0.24336619,,3,0.2228961299393479
german,20,0.46853678,,3,0.0849128224564063
spanish,20,0.49583019,,0,0.0500378918802122
italian,50,0.29188775,,4,0.1743745699393479
italian,30,0.5208491099999999,,5,0.0545867900606519
german,10,0.21683094,,7,0.1667930175435936
german,30,0.2873388899999999,,2,0.0962850675435936
spanish,15,0.6277482999999999,,5,0.0818802181197876
italian,50,0.4518574199999999,,8,0.014404899939348
german,30,0.50947689,,3,0.1258529324564063
spanish,30,0.55799848,,2,0.0121303981197876
german,30,0.40712661,,1,0.0235026524564063
italian,10,0.51250946,,9,0.046247140060652
spanish,15,0.42911296,,4,0.1167551218802122
german,30,0.53904475,,5,0.1554207924564063
italian,50,0.41774065,,9,0.0485216699393479
spanish,30,0.59818046,,3,0.0523123781197877
german,30,0.45337378,,6,0.0697498224564063
spanish,15,0.54131918,,3,0.0045489018802122
german,10,0.53525397,,6,0.1516300124564063
german,30,0.3843821,,4,0.0007581424564063
spanish,15,0.48142532,,2,0.0644427618802122
italian,50,0.39954505,,7,0.0667172699393479
german,30,0.328279,,0,0.0553449575435936
german,20,0.33813497,,4,0.0454889875435935
german,10,0.35481425,,9,0.0288097075435936
italian,30,0.40561031,,6,0.0606520099393479
german,20,0.33282789,,5,0.0507960675435936
spanish,15,0.6110690099999999,,9,0.0652009281197876
italian,50,0.48824861,,5,0.021986290060652
german,20,0.54738439,,6,0.1637604324564064
spanish,15,0.55951479,,6,0.0136467081197877
spanish,30,0.47005308,,1,0.0758150018802122
german,20,0.45489008,,7,0.0712661224564063
spanish,15,0.3404094,,8,0.2054586818802123
italian,10,0.42001516,,8,0.0462471599393479
german,20,0.32297196,,8,0.0606519975435936
italian,50,0.34950717,,6,0.1167551499393479
german,20,0.40864292,,9,0.0250189624564063
spanish,15,0.6322972,,7,0.0864291181197877
german,10,0.3631539,,8,0.0204700575435936
spanish,30,0.54131919,,8,0.0045488918802123
romanian,10,0.2463987799999999,,4,0.1372251775435936
italian,20,0.6186505,,7,0.152388180060652
spanish,100,0.5883244000000001,,2,0.0424563181197877
dutch,30,0.43896892,,7,0.063684613707354
romanian,50,0.3866565,,0,0.0030325424564063
italian,20,0.3813494899999999,,0,0.084912829939348
dutch,30,0.51705837,,6,0.141774063707354
romanian,50,0.24488245,,1,0.1387415075435936
dutch,15,0.30022744,,7,0.0750568662926459
italian,20,0.47687643,,6,0.010614110060652
romanian,50,0.2971948199999999,,2,0.0864291375435936
spanish,50,0.576194,,4,0.0303259181197876
dutch,30,0.25852917,,5,0.1167551362926459
romanian,50,0.38134945,,3,0.0022745075435935
dutch,15,0.52918877,,8,0.153904463707354
romanian,50,0.3714935099999999,,4,0.0121304475435936
spanish,100,0.5125094,,1,0.0333586818802122
romanian,30,0.31918118,,9,0.0644427775435936
dutch,15,0.3836239499999999,,6,0.008339643707354
romanian,30,0.35178167,,8,0.0318422875435936
dutch,30,0.61106902,,8,0.235784713707354
dutch,15,0.33965124,,3,0.0356330662926459
romanian,30,0.22441244,,2,0.1592115175435935
dutch,50,0.4488248,,1,0.0735404937073541
romanian,30,0.22441244,,3,0.1592115175435936
romanian,10,0.13419257,,7,0.2494313875435936
dutch,50,0.4336618,,0,0.058377493707354
romanian,30,0.35936316,,4,0.0242607975435936
dutch,30,0.5701289,,4,0.1948445937073541
dutch,15,0.40561031,,4,0.0303260037073541
romanian,30,0.23578467,,5,0.1478392875435936
spanish,50,0.70811211,,3,0.1622440281197876
dutch,30,0.5375284300000001,,9,0.1622441237073541
romanian,30,0.32752086,,6,0.0561030975435936
dutch,15,0.52312358,,5,0.1478392737073541
spanish,100,0.60272925,,3,0.0568611681197877
romanian,30,0.3980288,,7,0.0144048424564063
italian,15,0.41546625,,9,0.0507960699393479
romanian,50,0.379075,,5,0.0045489575435936
spanish,50,0.51630016,,5,0.0295679218802122
dutch,15,0.64670205,,9,0.2714177437073541
dutch,20,0.3358605,,9,0.0394238062926459
romanian,100,0.3821076,,4,0.0015163575435935
spanish,50,0.50568607,,9,0.0401820118802123
dutch,20,0.42759667,,8,0.052312363707354
romanian,100,0.38286575,,5,0.0007582075435936
dutch,20,0.46322972,,3,0.087945413707354
romanian,100,0.36315385,,6,0.0204701075435936
romanian,100,0.3078089,,3,0.0758150575435935
italian,20,0.4283548199999999,,4,0.037907499939348
romanian,100,0.3426838,,7,0.0409401575435936
dutch,20,0.46247159,,4,0.0871872837073541
spanish,50,0.5966640700000001,,8,0.0507959881197878
romanian,100,0.3646701499999999,,8,0.0189538075435936
italian,20,0.5564822099999999,,3,0.0902198900606519
dutch,20,0.29871114,,6,0.0765731662926459
romanian,100,0.33282785,,9,0.0507961075435936
dutch,20,0.46853679,,7,0.093252483707354
spanish,100,0.5777103,,4,0.0318422181197877
dutch,20,0.31235785,,2,0.0629264562926458
romanian,100,0.34647455,,2,0.0371494075435936
romanian,50,0.26307806,,6,0.1205458975435936
italian,20,0.51630023,,1,0.050037910060652
dutch,30,0.52843067,,3,0.153146363707354
romanian,50,0.3115996599999999,,7,0.0720242975435936
dutch,30,0.49810462,,2,0.122820313707354
romanian,50,0.4169825199999999,,8,0.0333585624564063
dutch,20,0.42987113,,0,0.054586823707354
italian,20,0.23047764,,2,0.2357846799393479
italian,20,0.45564824,,5,0.0106140799393479
spanish,100,0.53904465,,0,0.0068234318802122
dutch,30,0.3957543600000001,,1,0.0204700537073541
romanian,100,0.34192565,,0,0.0416983075435936
dutch,20,0.43896892,,1,0.063684613707354
romanian,100,0.4510992499999999,,1,0.0674752924564063
spanish,50,0.56482175,,6,0.0189536681197877
dutch,30,0.52994692,,0,0.154662613707354
romanian,50,0.3381349,,9,0.0454890575435935
romanian,30,0.3115997,,1,0.0720242575435936
german,15,0.6732373,,2,0.2896133424564064
dutch,50,0.49734643,,2,0.122062123707354
dutch,100,0.4533736999999999,,1,0.078089393707354
romanian,15,0.22137983,,5,0.1622441275435936
dutch,10,0.25246398,,6,0.1228203262926459
romanian,15,0.33358604,,6,0.0500379175435936
italian,15,0.6118271399999999,,6,0.1455648200606519
dutch,100,0.47384375,,0,0.0985594437073541
romanian,15,0.2357846799999999,,7,0.1478392775435936
italian,20,0.40940106,,9,0.0568612599393479
dutch,10,0.50113722,,7,0.1258529137073541
romanian,15,0.18953752,,8,0.1940864375435936
spanish,100,0.5602728499999999,,7,0.0144047681197876
dutch,50,0.48673231,,9,0.111448003707354
spanish,50,0.70204691,,0,0.1561788281197876
dutch,50,0.3957543199999999,,8,0.020470013707354
romanian,20,0.2463987899999999,,0,0.1372251675435936
romanian,15,0.26990144,,4,0.1137225175435936
dutch,10,0.3313116,,8,0.0439727062926459
spanish,100,0.6368459999999999,,8,0.0909779181197876
romanian,15,0.33434419,,3,0.0492797675435935
dutch,100,0.4609552,,5,0.085670893707354
romanian,10,0.02198635,,8,0.3616376075435936
dutch,10,0.2949203999999999,,3,0.0803639062926459
spanish,100,0.6171341000000001,,9,0.0712660181197878
romanian,10,0.02198635,,9,0.3616376075435936
dutch,100,0.5170583,,4,0.141773993707354
romanian,15,0.0955269099999999,,0,0.2880970475435936
italian,15,0.5307050799999999,,5,0.0644427600606519
dutch,10,0.30629264,,4,0.0689916662926459
romanian,15,0.39878695,,1,0.0151629924564063
italian,30,0.4435178099999999,,0,0.022744509939348
dutch,100,0.4169825,,3,0.041698193707354
romanian,15,0.18650492,,2,0.1971190375435936
spanish,30,0.36467022,,9,0.1811978618802123
dutch,100,0.4647459499999999,,2,0.089461643707354
dutch,10,0.54965883,,5,0.1743745237073541
romanian,20,0.3343442,,1,0.0492797575435936
romanian,15,0.08946171,,9,0.2941622475435936
romanian,20,0.3813495,,9,0.0022744575435936
dutch,50,0.36846091,,4,0.0068233962926459
spanish,100,0.5132675499999999,,5,0.0326005318802123
romanian,20,0.37831692,,6,0.0053070375435936
dutch,50,0.53297945,,5,0.1576951437073541
spanish,100,0.45564815,,6,0.0902199318802123
romanian,20,0.28582259,,8,0.0978013675435936
italian,20,0.36542836,,8,0.1008339599393479
romanian,20,0.26231994,,5,0.1213040175435936
italian,15,0.27293404,,8,0.1933282799393479
dutch,15,0.44275967,,0,0.0674753637073541
dutch,50,0.38286575,,3,0.007581443707354
romanian,20,0.2403335899999999,,7,0.1432903675435936
romanian,20,0.3237301,,4,0.0598938575435936
dutch,15,0.28809704,,1,0.0871872662926458
dutch,50,0.41470805,,7,0.039423743707354
spanish,50,0.57164511,,1,0.0257770281197876
romanian,20,0.23881729,,3,0.1448066675435936
italian,15,0.60727825,,7,0.141015930060652
dutch,15,0.18119787,,2,0.1940864362926459
romanian,30,0.28430631,,0,0.0993176475435936
dutch,50,0.4147080499999999,,6,0.039423743707354
spanish,50,0.52160721,,2,0.0242608718802123
dutch,10,0.31766491,,9,0.0576193962926459
romanian,20,0.30174375,,2,0.0818802075435936
romanian,20,0.2034219759370334,,7,0.1802019816065601
dutch,100,0.4570680442807913,,1,0.0817837379881453
romanian,50,0.3508481994231396,,2,0.032775758120454
dutch,30,0.5279561360026755,,4,0.1526718297100296
romanian,15,0.4265411985469677,,4,0.042917241003374
romanian,30,0.1801776303803104,,2,0.2034463271632831
dutch,100,0.4523668933411065,,0,0.0770825870484606
dutch,20,0.4778407379513768,,7,0.1025564316587309
romanian,15,0.2795194584154929,,5,0.1041044991281006
romanian,100,0.375888394816004,,6,0.0077355627275896
romanian,100,0.3598948098110464,,5,0.0237291477325472
romanian,20,0.4431430815763849,,9,0.0595191240327913
romanian,15,0.3324305467948355,,6,0.0511934107487581
dutch,50,0.4524448873843115,,9,0.0771605810916656
dutch,50,0.401481986151929,,0,0.0261976798592831
dutch,30,0.3937718946736671,,7,0.0184875883810212
romanian,30,0.3801551623315705,,8,0.003468795212023
romanian,15,0.3689904920422345,,3,0.014633465501359
romanian,30,0.3300088436862685,,9,0.0536151138573251
dutch,20,0.3792936137555434,,6,0.0040093074628974
romanian,10,0.015478780619511,,8,0.3681451769240826
dutch,20,0.4233424836074919,,5,0.048058177314846
dutch,30,0.5316594382831306,,2,0.1563751319904846
romanian,10,0.0288035106387472,,9,0.3548204469048464
romanian,100,0.3752730217272466,,8,0.0083509358163469
dutch,100,0.3931824903617366,,3,0.0178981840690906
romanian,50,0.4112405376525902,,0,0.0276165801089965
dutch,30,0.3018319709958711,,5,0.0734523352967748
romanian,15,0.0934409701394754,,0,0.2901829874041182
dutch,50,0.4154611271324134,,1,0.0401768208397674
romanian,100,0.3186040137086254,,7,0.0650199438349681
romanian,15,0.448299739682829,,1,0.0646757821392353
dutch,30,0.5151712679227936,,6,0.1398869616301476
dutch,100,0.4415567903787182,,2,0.0662724840860723
romanian,50,0.3565059904051572,,7,0.0271179671384363
romanian,30,0.3000203927396685,,0,0.0836035648039251
romanian,15,0.1998805497175513,,2,0.1837434078260423
romanian,15,0.2630864305206862,,7,0.1205375270229073
romanian,100,0.4058335857260459,,4,0.0222096281824522
romanian,30,0.3975483684933276,,7,0.013924410949734
romanian,50,0.4134332813422775,,3,0.0298093237986838
romanian,20,0.2844565288249968,,8,0.0991674287185968
romanian,20,0.2549817371961443,,3,0.1286422203474493
dutch,50,0.5407332898084956,,5,0.1654489835158496
dutch,30,0.3320224979432268,,1,0.0432618083494191
romanian,100,0.3290580024763413,,0,0.0545659550672523
dutch,30,0.5700365796841261,,9,0.1947522733914802
romanian,20,0.3273931894445773,,4,0.0562307680990163
romanian,100,0.4156743811566314,,1,0.0320504236130377
romanian,50,0.3675738158744061,,1,0.0160501416691875
romanian,20,0.2134476326574715,,5,0.170176324886122
dutch,50,0.439675449073495,,4,0.064391142780849
romanian,30,0.3735690061165032,,4,0.0100549514270903
dutch,30,0.5207802624527875,,0,0.1454959561601416
romanian,20,0.3851562072419778,,6,0.0015322496983841
romanian,50,0.348089590990413,,9,0.0355343665531805
dutch,50,0.3575047869777371,,3,0.0177795193149087
romanian,50,0.3921636241927455,,5,0.0085396666491519
romanian,30,0.2646149928318306,,5,0.1190089647117629
romanian,20,0.3048808294149926,,2,0.078743128128601
dutch,20,0.2953365950190387,,9,0.0799477112736072
romanian,15,0.2288106728045822,,8,0.1548132847390114
dutch,20,0.3981246266088017,,8,0.0228403203161557
dutch,50,0.3465991383758857,,8,0.0286851679167601
romanian,50,0.3809687735431905,,8,0.0026551840004031
romanian,100,0.3277350163574043,,3,0.0558889411861893
romanian,15,0.1351615213810225,,9,0.2484624361625711
romanian,30,0.346549813577366,,1,0.0370741439662276
romanian,30,0.3584567690317836,,6,0.02516718851181
dutch,50,0.4814854697512944,,2,0.1062011634586485
romanian,20,0.2679074081164821,,0,0.1157165494271115
dutch,50,0.4333716953216004,,7,0.0580873890289544
romanian,50,0.3704212247608747,,4,0.0132027327827188
romanian,100,0.326690924673775,,2,0.0569330328698186
romanian,20,0.3548969163828886,,1,0.0287270411607049
dutch,30,0.4872782570207768,,3,0.1119939507281309
dutch,50,0.3742491224222396,,6,0.0010351838704062
romanian,50,0.302551466989999,,6,0.0810724905535946
romanian,30,0.2920621825007369,,3,0.0915617750428566
dutch,30,0.5460854514736342,,8,0.1708011451809882
german,50,0.3290178964629077,,7,0.0546060610806859
romanian,10,0.1229186117261265,,7,0.2607053458174671
german,10,0.1509229741550617,,7,0.2327009833885319
spanish,30,0.4544351733045288,,1,0.0914329085756834
spanish,30,0.450161998158416,,0,0.0957060837217962
german,10,0.2821714932629072,,8,0.1014524642806863
german,10,0.3008164375894467,,9,0.0828075199541468
spanish,20,0.4257096525165133,,9,0.1201584293636989
german,15,0.2521595770064562,,0,0.1314643805371373
spanish,20,0.5795427592712168,,8,0.0336746773910044
german,15,0.3283160305437484,,1,0.0553079269998452
german,15,0.6034571904215097,,2,0.219833232877916
spanish,20,0.5671525022702905,,7,0.0212844203900781
spanish,20,0.6224172214073536,,6,0.0765491395271412
german,15,0.3739514467484064,,3,0.0096725107951872
german,15,0.3121829478626842,,4,0.0714410096809094
spanish,20,0.5908046491266359,,5,0.0449365672464235
german,15,0.3445611250707556,,5,0.0390628324728379
spanish,20,0.3353688893533185,,4,0.2104991925268938
german,15,0.1352533275362386,,6,0.248370630007355
german,15,0.2109026037831844,,7,0.1727213537604091
spanish,20,0.529069472667036,,3,0.0167986092131763
spanish,20,0.4748453359743948,,2,0.0710227459058174
german,15,0.3365412430705905,,8,0.0470827144730031
german,15,0.3662338435674469,,9,0.0173901139761467
spanish,20,0.4351820498932015,,1,0.1106860319870107
german,20,0.2904424113744063,,0,0.0931815461691872
german,20,0.3047738748796269,,1,0.0788500826639667
spanish,20,0.4864764311230498,,0,0.0593916507571625
german,20,0.2321640457914863,,2,0.1514599117521072
german,20,0.385724208773349,,3,0.0021002512297553
german,10,0.4786359243191319,,6,0.0950119667755383
spanish,30,0.546274057347777,,2,0.0004059754675647
german,10,0.4015213375912929,,5,0.0178973800476993
spanish,30,0.5756163955147278,,3,0.0297483136345154
spanish,50,0.5259422091605264,,6,0.0199258727196859
spanish,50,0.5731067138979398,,8,0.0272386320177274
spanish,50,0.530318530948757,,5,0.0155495509314552
spanish,50,0.4548319165342614,,9,0.0910361653459508
spanish,100,0.5024965998823078,,0,0.0433714819979045
spanish,50,0.5432434303414788,,4,0.0026246515387334
spanish,100,0.4928325282990295,,1,0.0530355535811827
spanish,50,0.6666862494662182,,3,0.1208181675860059
spanish,100,0.5592589915181381,,2,0.0133909096379257
spanish,50,0.4929267236297011,,2,0.0529413582505112
spanish,100,0.5831007645559325,,3,0.0372326826757202
spanish,50,0.4907210147777202,,1,0.055147067102492
spanish,100,0.5171409438333755,,4,0.0287271380468367
spanish,100,0.4865047653657203,,5,0.059363316514492
spanish,15,0.5776978628366107,,9,0.0318297809563984
spanish,50,0.6239811661602408,,0,0.0781130842800285
spanish,30,0.3864574971517314,,9,0.1594105847284808
spanish,100,0.5205807067336137,,7,0.0252873751465986
spanish,30,0.5687070402789606,,8,0.0228389583987482
spanish,100,0.5971234882952545,,8,0.0512554064150422
spanish,100,0.6121975689252275,,9,0.0663294870450151
spanish,30,0.5865358443391031,,7,0.0406677624588908
german,10,0.5220532889323708,,0,0.1384293313887771
spanish,30,0.545707258448364,,6,0.0001608234318483
german,10,0.6388720268042158,,1,0.2552480692606222
spanish,30,0.395741015203388,,5,0.1501270666768242
german,10,0.3655985804005894,,2,0.0180253771430041
spanish,30,0.4183655791378063,,4,0.1275025027424059
german,10,0.2785623320182046,,3,0.105061625525389
german,10,0.3713485073535182,,4,0.0122754501900754
spanish,100,0.4603266981174579,,6,0.0855413837627543
dutch,100,0.506596573940413,,4,0.1313122676477671
german,20,0.3481509704960008,,4,0.0354729870475927
german,20,0.4292017067488245,,5,0.0455777492052308
spanish,10,0.3495032905279208,,5,0.1963647913522914
german,50,0.3806282165699249,,8,0.0029957409736686
german,50,0.3025239697338376,,9,0.0810999878097559
german,100,0.4233556374420435,,0,0.0397316798984498
german,100,0.3298755589608347,,1,0.0537483985827588
german,100,0.3737882481034481,,2,0.0098357094401455
spanish,10,0.476567140431188,,3,0.0693009414490242
german,100,0.4266805582285371,,3,0.0430566006849434
spanish,10,0.081676534325054,,2,0.4641915475551583
german,100,0.3964411398439084,,4,0.0128171823003148
german,100,0.4083839523374937,,5,0.0247599947939
spanish,10,0.2441482986022425,,1,0.3017197832779698
german,100,0.3419766586114993,,6,0.0416472989320943
german,100,0.4470393970791929,,7,0.0634154395355993
spanish,10,0.3806131381809873,,0,0.1652549436992249
german,100,0.4556899167998153,,8,0.0720659592562216
german,100,0.3823698935522692,,9,0.0012540639913243
dutch,100,0.4095399923167652,,9,0.0342556860241193
romanian,10,0.2360982138614674,,0,0.1475257436821261
dutch,100,0.3895847898205574,,8,0.0143004835279115
romanian,10,0.1209189480351653,,1,0.2627050095084283
romanian,10,0.1588875395488103,,2,0.2247364179947833
dutch,100,0.384927172394245,,7,0.0096428661015991
romanian,10,0.3152571800396257,,3,0.0683667775039679
romanian,10,0.2355880238673075,,4,0.1480359336762861
dutch,100,0.335278143037663,,6,0.0400061632549829
romanian,10,0.1490999279237228,,5,0.2345240296198708
romanian,10,0.1623245793839188,,6,0.2212993781596748
dutch,100,0.447000541177825,,5,0.071716234885179
spanish,50,0.5628775409609125,,7,0.0170094590807001
german,50,0.4056662971666571,,6,0.0220423396230634
spanish,10,0.4600392537530097,,6,0.0858288281272026
german,50,0.3468372047030468,,5,0.0367867528405468
german,20,0.5433153247797582,,6,0.1596913672361645
spanish,15,0.5727748793952063,,7,0.026906797514994
german,20,0.3541037699129726,,7,0.0295201876306209
german,20,0.3215635691632535,,8,0.06206038838034
spanish,15,0.598631301927394,,6,0.0527632200471817
german,20,0.4183880062520799,,9,0.0347640487084863
german,30,0.33897252877611,,0,0.0446514287674835
spanish,15,0.6540815817980439,,5,0.1082134999178315
german,30,0.445307819158236,,1,0.0616838616146423
spanish,15,0.4131897267280302,,4,0.132678355152182
german,30,0.2683949663861907,,2,0.1152289911574029
german,30,0.5018907489007056,,3,0.1182667913571119
spanish,15,0.5898041277915653,,3,0.043936045911353
german,30,0.3323133448215138,,4,0.0513106127220797
spanish,15,0.3399052468620585,,8,0.2059628350181538
german,30,0.5366920786977278,,5,0.1530681211541342
german,30,0.4572147455165161,,6,0.0735907879729224
german,30,0.2693522220774452,,7,0.1142717354661484
spanish,15,0.5697325927102974,,1,0.0238645108300851
german,30,0.403353914130935,,8,0.0197299565873413
spanish,15,0.4552631754300633,,0,0.090604906450149
german,30,0.4410535140696031,,9,0.0574295565260095
german,50,0.3846518741236013,,0,0.0010279165800077
spanish,10,0.4355563844248388,,9,0.1103116974553735
german,50,0.4428874901180029,,1,0.0592635325744092
german,50,0.3428296875962263,,2,0.0407942699473672
spanish,10,0.335166684323484,,8,0.2107013975567282
german,50,0.4049539782061823,,3,0.0213300206625886
german,50,0.4739049776684786,,4,0.0902810201248849
spanish,10,0.5715800468538701,,7,0.0257119649736577
spanish,15,0.484064116192307,,2,0.0618039656879052
spanish,10,0.4570485548601799,,4,0.0888195270200323
romanian,100,0.3301905603449887,,9,0.0534333971986049
italian,10,0.513762907596726,,4,0.047500587657378
italian,10,0.6347054303091855,,7,0.1684431103698375
italian,30,0.4198098695343865,,2,0.0464524504049614
dutch,15,0.3830767176901207,,3,0.0077924113974748
italian,50,0.5027904043014441,,5,0.036528084362096
italian,50,0.3622840893275653,,6,0.1039782306117826
italian,10,0.3926400253974078,,8,0.0736222945419401
italian,30,0.4106518790045804,,1,0.0556104409347675
dutch,15,0.3786836232687446,,4,0.0033993169760986
dutch,10,0.3955078546471965,,1,0.0202235483545505
italian,30,0.4573008892817972,,0,0.0089614306575507
italian,10,0.5312317929998536,,9,0.0649694730605056
dutch,15,0.4922718504504305,,5,0.1169875441577846
italian,50,0.4237002217271032,,0,0.0425620982122447
italian,20,0.4063746988410878,,9,0.0598876210982601
italian,15,0.2972907247897098,,0,0.1689715951496381
dutch,15,0.3824650010017616,,6,0.0071806947091156
dutch,10,0.179047885620654,,0,0.1962364206719919
italian,20,0.3372267247755513,,8,0.1290355951637966
italian,50,0.4249972127770012,,8,0.0412651071623467
italian,15,0.3669748036041352,,1,0.0992875163352127
dutch,15,0.3487535065632045,,7,0.0265307997294414
italian,100,0.3933717864170097,,9,0.0728905335223382
italian,20,0.5746580817037685,,7,0.1083957617644205
dutch,10,0.1866689832575813,,2,0.1886153230350646
italian,15,0.388035300215202,,2,0.0782270197241459
italian,30,0.4129863508265651,,3,0.0532759691127828
italian,50,0.2928472561433978,,4,0.1734150637959501
italian,10,0.5897807755066252,,1,0.1235184555672772
dutch,10,0.4239312740957813,,7,0.0486469678031354
italian,30,0.4612637827781097,,9,0.0049985371612382
italian,10,0.5970633042211624,,0,0.1308009842818144
dutch,10,0.4793582587221987,,5,0.1040739524295528
italian,30,0.2903551167054964,,8,0.1759072032338515
italian,50,0.3645560848193835,,1,0.1017062351199644
italian,10,0.5510815645783911,,2,0.0848192446390431
dutch,10,0.3255337646965352,,8,0.0497505415961107
italian,10,0.227938596433383,,3,0.2383237235059649
italian,30,0.4018280795452064,,7,0.0644342403941415
italian,50,0.3989361268514974,,2,0.0673261930878506
dutch,10,0.2996634825066236,,9,0.0756208237860222
italian,30,0.3888185584584179,,6,0.07744376148093
dutch,10,0.2773483124575938,,4,0.0979359938350521
dutch,15,0.4801676111490842,,0,0.1048833048564383
italian,50,0.3518740900583176,,3,0.1143882298810303
italian,30,0.5693340552488331,,5,0.1030717353094851
italian,10,0.2538831792731337,,5,0.2123791406662142
dutch,10,0.3237825747380227,,3,0.0515017315546231
dutch,15,0.3803921106772444,,1,0.0051078043845985
italian,30,0.4863770902286142,,4,0.0201147702892662
italian,10,0.4993691773498482,,6,0.0331068574105002
dutch,15,0.1955444404396595,,2,0.1797398658529864
italian,50,0.438546228510314,,9,0.0277160914290339
italian,50,0.4494349604505679,,7,0.01682735948878
italian,20,0.4220518845318431,,6,0.0442104354075048
italian,100,0.4722579168795193,,1,0.0059955969401713
italian,20,0.5070872685312476,,3,0.0408249485918996
italian,100,0.3916702540205081,,7,0.0745920659188398
dutch,20,0.4507015629453812,,1,0.0754172566527353
italian,15,0.4458835048802946,,5,0.0203788150590533
dutch,15,0.6305596661706002,,8,0.2552753598779543
italian,20,0.2250736104296777,,2,0.2411887095096702
dutch,20,0.361355003962453,,2,0.0139293023301929
italian,15,0.6394998718659696,,6,0.1732375519266216
italian,15,0.5261699389233918,,4,0.0599076189840438
italian,100,0.5074792910936402,,6,0.0412169711542922
italian,100,0.378832058531918,,3,0.0874302614074299
dutch,20,0.4196040788853938,,3,0.0443197725927479
italian,20,0.3609811762984556,,0,0.1052811436408923
italian,15,0.5878263005904303,,7,0.1215639806510823
dutch,20,0.4188626147685504,,4,0.0435783084759045
italian,100,0.398149708984447,,5,0.0681126109549009
italian,15,0.1956678790048313,,8,0.2705944409345166
italian,15,0.3422376130630429,,9,0.124024706876305
italian,100,0.4828804858875273,,4,0.0166181659481793
italian,20,0.4748813420141292,,1,0.0086190220747812
dutch,20,0.4990327361873916,,0,0.1237484298947456
italian,100,0.4581473660186478,,2,0.0081149539207001
dutch,10,0.2088239467031987,,6,0.1664603595894472
italian,20,0.5168367103147506,,5,0.0505743903754026
italian,100,0.3328274367147743,,0,0.1334348832245736
italian,100,0.4217073118648531,,8,0.0445550080744948
italian,20,0.4658858306681727,,4,0.0003764892711752
dutch,15,0.5876423175260241,,9,0.2123580112333782
italian,15,0.5794789217211724,,3,0.1132166017818244
german,10,0.38286581,,3,0.0007581475435936
german,100,0.4480666499999999,,7,0.0644426924564063
italian,15,0.27293404,,8,0.1933282799393479
german,50,0.3320697099999999,,5,0.0515542475435936
german,100,0.3313115499999999,,1,0.0523124075435936
romanian,100,0.3426838,,7,0.0409401575435936
german,50,0.39651245,,0,0.0128884924564063
romanian,50,0.379075,,5,0.0045489575435936
german,10,0.44200151,,2,0.0583775524564064
romanian,50,0.3714935099999999,,4,0.0121304475435936
romanian,50,0.38134945,,3,0.0022745075435935
german,30,0.42153146,,9,0.0379075024564063
spanish,100,0.5132675499999999,,5,0.0326005318802123
german,100,0.4715693,,8,0.0879453424564064
romanian,50,0.2971948199999999,,2,0.0864291375435936
german,30,0.4359363199999999,,8,0.0523123624564063
romanian,50,0.24488245,,1,0.1387415075435936
romanian,100,0.3646701499999999,,8,0.0189538075435936
german,10,0.43896892,,4,0.0553449624564063
german,50,0.34192565,,8,0.0416983075435936
